ResFishID,Station.Number,Date,Species,Length,Dead,Stomach.Taken
9081,508611,1997-08-20,BG,112,0,0
9082,508611,1997-08-20,BG,101,0,0
9083,508611,1997-08-20,BG,115,0,0
9084,508611,1997-08-20,BG,164,0,0
9085,508611,1997-08-20,BG,105,0,0
9086,508611,1997-08-20,BG,137,0,0
9087,508611,1997-08-20,BG,135,0,0
9088,508611,1997-08-20,BG,142,0,0
9089,508611,1997-08-20,BG,103,0,0
9090,508611,1997-08-20,BG,107,0,0
9091,508611,1997-08-20,BG,130,0,0
9092,508611,1997-08-20,LMB,319,0,0
9093,508611,1997-08-20,LMB,250,0,0
9094,508611,1997-08-20,LMB,295,0,0
9095,508611,1997-08-20,LMB,269,0,0
9096,508611,1997-08-20,LMB,271,0,0
9097,508611,1997-08-20,LMB,320,0,0
9098,508611,1997-08-20,LMB,89,0,0
9099,508611,1997-08-20,LMB,320,0,0
9100,508611,1997-08-20,LMB,350,0,0
9101,508611,1997-08-20,LMB,360,0,0
9102,508611,1997-08-20,LMB,261,0,0
9103,508611,1997-08-20,LMB,271,0,0
9104,508611,1997-08-20,LMB,309,0,0
9105,508611,1997-08-20,LMB,82,0,0
9106,508611,1997-08-20,LMB,352,0,0
9107,508611,1997-08-20,LMB,77,0,0
9108,508611,1997-08-20,RSF,245,0,0
9109,508611,1997-08-20,RSF,225,0,0
9110,508611,1997-08-20,RSF,183,0,0
9111,508611,1997-08-20,RSF,183,0,0
9112,508611,1997-08-20,RSF,166,0,0
9113,508611,1997-08-20,RSF,165,0,0
9114,508611,1997-08-20,RSF,134,0,0
9115,508611,1997-08-20,RSF,112,0,0
9116,508611,1997-08-20,RSF,210,0,0
9117,508611,1997-08-20,RSF,238,0,0
9118,508611,1997-08-20,RSF,190,0,0
9119,508611,1997-08-20,RSF,130,0,0
9120,508611,1997-08-20,RSF,168,0,0
9121,508611,1997-08-20,RSF,144,0,0
9122,508611,1997-08-20,RSF,149,0,0
9123,508611,1997-08-20,RSF,164,0,0
9124,508611,1997-08-20,RSF,205,0,0
9125,508611,1997-08-20,RSF,164,0,0
9126,508611,1997-08-20,RSF,153,0,0
9127,508611,1997-08-20,RSF,223,0,0
9128,508611,1997-08-20,WC,273,0,0
9129,508611,1997-08-20,WC,240,0,0
9130,508611,1997-08-20,WC,201,0,0
9131,508611,1997-08-20,WC,220,0,0
9132,508611,1997-08-20,WC,249,0,0
9133,508611,1997-08-20,WC,225,0,0
9134,508611,1997-08-20,WC,266,0,0
9135,508611,1997-08-20,WC,225,0,0
9136,508611,1997-08-20,WC,252,0,0
9137,508611,1997-08-20,WC,275,0,0
9138,508611,1997-08-20,WC,254,0,0
9139,508611,1997-08-20,WC,215,0,0
9140,508611,1997-08-20,WC,221,0,0
9141,508611,1997-08-20,WC,205,0,0
9142,508611,1997-08-20,WC,235,0,0
9143,508611,1997-08-20,WC,231,0,0
9144,508611,1997-08-20,WC,207,0,0
9145,508611,1997-08-20,WC,230,0,0
9146,508611,1997-08-20,WC,294,0,0
9147,508611,1997-08-20,WC,215,0,0
9148,508611,1997-08-20,WC,228,0,0
9149,508611,1997-08-20,WC,228,0,0
9150,508611,1997-08-20,WC,129,0,0
9151,508611,1997-08-20,WC,258,0,0
9152,508611,1997-08-20,WC,222,0,0
9153,508611,1997-08-20,WC,230,0,0
9154,508611,1997-08-20,CCF,363,0,0
9155,508611,1997-08-20,CCF,420,0,0
9156,508611,1997-08-20,CCF,455,0,0
9157,508611,1997-08-20,CCF,420,0,0
9158,508611,1997-08-20,CCF,345,0,0
9159,508611,1997-08-20,CCF,316,0,0
9160,508611,1997-08-20,CCF,365,0,0
9161,508611,1997-08-20,CP,470,0,0
9162,508611,1997-08-20,CP,549,0,0
9163,508611,1997-08-20,CP,493,0,0
9164,508611,1997-08-20,CP,520,0,0
9165,508611,1997-08-20,WM,99,0,0
9166,508611,1997-08-20,AS,70,0,0
9167,508611,1997-08-20,AS,84,0,0
9168,508611,1997-08-20,BCR,290,0,0
9169,508611,1997-08-20,BCR,255,0,0
9170,508611,1997-08-20,SBF,322,0,0
9171,508611,1997-08-20,GSF,106,0,0
9172,508611,1997-08-20,PSC,36,0,0
9173,203752,1997-08-21,BG,144,0,0
9174,203752,1997-08-21,RSF,157,0,0
9175,203752,1997-08-21,SMB,62,0,0
9176,203752,1997-08-21,SMB,222,0,0
9177,203752,1997-08-21,SMB,231,0,0
9178,203752,1997-08-21,SMB,71,0,0
9179,203752,1997-08-21,SMB,59,0,0
9180,203752,1997-08-21,SMB,236,0,0
9181,203752,1997-08-21,SMB,235,0,0
9182,203752,1997-08-21,SMB,66,0,0
9183,203752,1997-08-21,TP,81,0,0
9184,203752,1997-08-21,WSU,413,0,0
9185,203752,1997-08-21,WSU,415,0,0
9186,203752,1997-08-21,WSU,430,0,0
9187,203752,1997-08-21,YFG,103,0,0
9188,203752,1997-08-21,YFG,125,0,0
9189,203711,1997-08-21,LMB,63,0,0
9190,203711,1997-08-21,RSF,212,0,0
9191,203711,1997-08-21,SMB,245,0,0
9192,203711,1997-08-21,SMB,71,0,0
9193,203711,1997-08-21,SMB,75,0,0
9194,203711,1997-08-21,SMB,71,0,0
9195,203711,1997-08-21,SMB,232,0,0
9196,203711,1997-08-21,SMB,301,0,0
9197,203711,1997-08-21,SMB,69,0,0
9198,203711,1997-08-21,SMB,243,0,0
9199,203711,1997-08-21,SMB,76,0,0
9200,203711,1997-08-21,SMB,82,0,0
9201,203711,1997-08-21,SMB,242,0,0
9202,203711,1997-08-21,SMB,273,0,0
9203,203711,1997-08-21,SMB,71,0,0
9204,203711,1997-08-21,SMB,66,0,0
9205,203711,1997-08-21,SMB,51,0,0
9206,203711,1997-08-21,SMB,52,0,0
9207,203711,1997-08-21,WSU,400,0,0
9208,203711,1997-08-21,WSU,426,0,0
9209,203711,1997-08-21,WSU,409,0,0
9210,203711,1997-08-21,WSU,427,0,0
9211,203711,1997-08-21,WSU,369,0,0
9212,203711,1997-08-21,WSU,405,0,0
9213,203711,1997-08-21,WSU,381,0,0
9214,203711,1997-08-21,WSU,395,0,0
9215,203711,1997-08-21,YFG,118,0,0
9216,203711,1997-08-21,YFG,124,0,0
9217,203711,1997-08-21,YFG,112,0,0
9218,203711,1997-08-21,YFG,125,0,0
9219,203711,1997-08-21,YFG,101,0,0
9220,203711,1997-08-21,YFG,126,0,0
9221,203711,1997-08-21,YFG,101,0,0
9222,203711,1997-08-21,YFG,92,0,0
9223,203711,1997-08-21,YFG,103,0,0
9224,203711,1997-08-21,YFG,112,0,0
9225,203711,1997-08-21,YFG,94,0,0
9226,203711,1997-08-21,YFG,103,0,0
9227,203711,1997-08-21,YFG,99,0,0
9228,203711,1997-08-21,YFG,102,0,0
9229,203711,1997-08-21,AS,63,0,0
9230,203711,1997-08-21,MSS,57,0,0
9231,203711,1997-08-21,LMP,100,0,0
9232,109131,1997-08-25,BG,104,0,0
9233,109131,1997-08-25,BG,115,0,0
9234,109131,1997-08-25,BG,83,0,0
9235,109131,1997-08-25,BG,115,0,0
9236,109131,1997-08-25,BG,106,0,0
9237,109131,1997-08-25,BG,92,0,0
9238,109131,1997-08-25,BG,77,0,0
9239,109131,1997-08-25,BG,88,0,0
9240,109131,1997-08-25,LMB,297,0,0
9241,109131,1997-08-25,LMB,296,0,0
9242,109131,1997-08-25,LMB,130,0,0
9243,109131,1997-08-25,LMB,245,0,0
9244,109131,1997-08-25,LMB,161,0,0
9245,109131,1997-08-25,LMB,225,0,0
9246,109131,1997-08-25,LMB,255,0,0
9247,109131,1997-08-25,LMB,275,0,0
9248,109131,1997-08-25,LMB,234,0,0
9249,109131,1997-08-25,LMB,176,0,0
9250,109131,1997-08-25,LMB,285,0,0
9251,109131,1997-08-25,LMB,125,0,0
9252,109131,1997-08-25,LMB,225,0,0
9253,109131,1997-08-25,LMB,325,0,0
9254,109131,1997-08-25,RSF,149,0,0
9255,109131,1997-08-25,RSF,160,0,0
9256,109131,1997-08-25,RSF,182,0,0
9257,109131,1997-08-25,RSF,176,0,0
9258,109131,1997-08-25,RSF,183,0,0
9259,109131,1997-08-25,RSF,154,0,0
9260,109131,1997-08-25,RSF,163,0,0
9261,109131,1997-08-25,RSF,180,0,0
9262,109131,1997-08-25,RSF,70,0,0
9263,109131,1997-08-25,RSF,184,0,0
9264,109131,1997-08-25,RSF,156,0,0
9265,109131,1997-08-25,WC,346,0,0
9266,109131,1997-08-25,TFS,76,0,0
9267,109131,1997-08-25,TFS,46,0,0
9268,109131,1997-08-25,TFS,81,0,0
9269,109131,1997-08-25,TFS,40,0,0
9270,109131,1997-08-25,TFS,50,0,0
9271,109131,1997-08-25,TFS,57,0,0
9272,109131,1997-08-25,TFS,72,0,0
9273,109131,1997-08-25,TFS,64,0,0
9274,109131,1997-08-25,TFS,70,0,0
9275,109131,1997-08-25,TFS,65,0,0
9276,109131,1997-08-25,TFS,80,0,0
9277,109131,1997-08-25,GSH,78,0,0
9278,109131,1997-08-25,AS,50,0,0
9279,109131,1997-08-25,AS,61,0,0
9280,109131,1997-08-25,AS,61,0,0
9281,109131,1997-08-25,AS,60,0,0
9282,109131,1997-08-25,YFG,119,0,0
9283,109131,1997-08-25,WSU,340,0,0
9284,109131,1997-08-25,WSU,369,0,0
9285,109131,1997-08-25,WSU,401,0,0
9286,109131,1997-08-25,WSU,375,0,0
9287,109131,1997-08-25,CP,400,0,0
9288,109131,1997-08-25,CP,665,0,0
9289,109131,1997-08-25,CP,712,0,0
9290,109131,1997-08-25,LP,76,0,0
9291,109131,1997-08-25,PSC,72,0,0
9292,109134,1997-08-25,BG,70,0,0
9293,109134,1997-08-25,BG,127,0,0
9294,109134,1997-08-25,BG,111,0,0
9295,109134,1997-08-25,BG,125,0,0
9296,109134,1997-08-25,BG,102,0,0
9297,109134,1997-08-25,BG,116,0,0
9298,109134,1997-08-25,BG,95,0,0
9299,109134,1997-08-25,BG,96,0,0
9300,109134,1997-08-25,BG,99,0,0
9301,109134,1997-08-25,BG,84,0,0
9302,109134,1997-08-25,LMB,79,0,0
9303,109134,1997-08-25,LMB,211,0,0
9304,109134,1997-08-25,LMB,174,0,0
9305,109134,1997-08-25,LMB,122,0,0
9306,109134,1997-08-25,LMB,150,0,0
9307,109134,1997-08-25,LMB,106,0,0
9308,109134,1997-08-25,LMB,128,0,0
9309,109134,1997-08-25,LMB,154,0,0
9310,109134,1997-08-25,LMB,119,0,0
9311,109134,1997-08-25,LMB,269,0,0
9312,109134,1997-08-25,LMB,240,0,0
9313,109134,1997-08-25,LMB,341,0,0
9314,109134,1997-08-25,LMB,310,0,0
9315,109134,1997-08-25,LMB,305,0,0
9316,109134,1997-08-25,LMB,55,0,0
9317,109134,1997-08-25,RSF,152,0,0
9318,109134,1997-08-25,RSF,155,0,0
9319,109134,1997-08-25,RSF,154,0,0
9320,109134,1997-08-25,RSF,157,0,0
9321,109134,1997-08-25,RSF,137,0,0
9322,109134,1997-08-25,RSF,165,0,0
9323,109134,1997-08-25,RSF,99,0,0
9324,109134,1997-08-25,RSF,141,0,0
9325,109134,1997-08-25,RSF,106,0,0
9326,109134,1997-08-25,RSF,183,0,0
9327,109134,1997-08-25,RSF,196,0,0
9328,109134,1997-08-25,RSF,141,0,0
9329,109134,1997-08-25,RSF,184,0,0
9330,109134,1997-08-25,WC,320,0,0
9331,109134,1997-08-25,TFS,91,0,0
9332,109134,1997-08-25,TFS,69,0,0
9333,109134,1997-08-25,TFS,83,0,0
9334,109134,1997-08-25,TFS,75,0,0
9335,109134,1997-08-25,TFS,80,0,0
9336,109134,1997-08-25,TFS,62,0,0
9337,109134,1997-08-25,TFS,82,0,0
9338,109134,1997-08-25,TFS,70,0,0
9339,109134,1997-08-25,TFS,115,0,0
9340,109134,1997-08-25,GSH,74,0,0
9341,109134,1997-08-25,GSH,62,0,0
9342,109134,1997-08-25,GSH,71,0,0
9343,109134,1997-08-25,GSH,68,0,0
9344,109134,1997-08-25,GSH,80,0,0
9345,109134,1997-08-25,GSH,169,0,0
9346,109134,1997-08-25,GSH,66,0,0
9347,109134,1997-08-25,GSH,56,0,0
9348,109134,1997-08-25,GSH,65,0,0
9349,109134,1997-08-25,GSH,151,0,0
9350,109134,1997-08-25,GSH,186,0,0
9351,109134,1997-08-25,GSH,118,0,0
9352,109134,1997-08-25,WSU,391,0,0
9353,109134,1997-08-25,WSU,405,0,0
9354,109134,1997-08-25,WSU,330,0,0
9355,109134,1997-08-25,WSU,305,0,0
9356,109134,1997-08-25,WSU,445,0,0
9357,109134,1997-08-25,WSU,396,0,0
9358,109134,1997-08-25,WSU,365,0,0
9359,109134,1997-08-25,WSU,405,0,0
9360,109134,1997-08-25,CP,448,0,0
9361,109134,1997-08-25,CP,536,0,0
9362,109134,1997-08-25,CP,585,0,0
9363,109134,1997-08-25,CP,400,0,0
9364,109134,1997-08-25,CP,541,0,0
9365,109134,1997-08-25,SBF,401,0,0
9366,109134,1997-08-25,BCR,132,0,0
9367,109134,1997-08-25,BCR,200,0,0
9368,109134,1997-08-25,BCR,150,0,0
9369,109134,1997-08-25,BB,305,0,0
9370,109134,1997-08-25,BB,270,0,0
9371,109134,1997-08-25,BB,250,0,0
9372,109134,1997-08-25,AS,66,0,0
9373,109134,1997-08-25,AS,62,0,0
9374,109134,1997-08-25,AS,66,0,0
9375,109134,1997-08-25,YFG,135,0,0
9376,109134,1997-08-25,YFG,134,0,0
9377,109134,1997-08-25,SB,82,0,0
9378,109134,1997-08-25,SB,81,0,0
9379,109134,1997-08-25,SH,220,0,0
9380,411031,1997-08-26,BG,117,0,0
9381,411031,1997-08-26,BG,120,0,0
9382,411031,1997-08-26,BG,119,0,0
9383,411031,1997-08-26,BG,110,0,0
9384,411031,1997-08-26,BG,135,0,0
9385,411031,1997-08-26,BG,116,0,0
9386,411031,1997-08-26,BG,83,0,0
9387,411031,1997-08-26,BG,143,0,0
9388,411031,1997-08-26,BG,136,0,0
9389,411031,1997-08-26,BG,113,0,0
9390,411031,1997-08-26,BG,109,0,0
9391,411031,1997-08-26,BG,116,0,0
9392,411031,1997-08-26,BG,124,0,0
9393,411031,1997-08-26,BG,119,0,0
9394,411031,1997-08-26,BG,149,0,0
9395,411031,1997-08-26,BG,128,0,0
9396,411031,1997-08-26,BG,160,0,0
9397,411031,1997-08-26,BG,92,0,0
9398,411031,1997-08-26,BG,122,0,0
9399,411031,1997-08-26,BG,85,0,0
9400,411031,1997-08-26,LMB,69,0,0
9401,411031,1997-08-26,LMB,62,0,0
9402,411031,1997-08-26,LMB,60,0,0
9403,411031,1997-08-26,LMB,144,0,0
9404,411031,1997-08-26,LMB,92,0,0
9405,411031,1997-08-26,LMB,130,0,0
9406,411031,1997-08-26,LMB,88,0,0
9407,411031,1997-08-26,LMB,370,0,0
9408,411031,1997-08-26,LMB,205,0,0
9409,411031,1997-08-26,LMB,99,0,0
9410,411031,1997-08-26,LMB,69,0,0
9411,411031,1997-08-26,LMB,77,0,0
9412,411031,1997-08-26,LMB,62,0,0
9413,411031,1997-08-26,LMB,179,0,0
9414,411031,1997-08-26,LMB,165,0,0
9415,411031,1997-08-26,LMB,189,0,0
9416,411031,1997-08-26,LMB,232,0,0
9417,411031,1997-08-26,LMB,129,0,0
9418,411031,1997-08-26,LMB,142,0,0
9419,411031,1997-08-26,LMB,164,0,0
9420,411031,1997-08-26,LMB,124,0,0
9421,411031,1997-08-26,LMB,70,0,0
9422,411031,1997-08-26,LMB,74,0,0
9423,411031,1997-08-26,LMB,139,0,0
9424,411031,1997-08-26,LMB,70,0,0
9425,411031,1997-08-26,LMB,130,0,0
9426,411031,1997-08-26,LMB,66,0,0
9427,411031,1997-08-26,LMB,82,0,0
9428,411031,1997-08-26,LMB,72,0,0
9429,411031,1997-08-26,LMB,370,0,0
9430,411031,1997-08-26,LMB,103,0,0
9431,411031,1997-08-26,LMB,143,0,0
9432,411031,1997-08-26,LMB,72,0,0
9433,411031,1997-08-26,LMB,65,0,0
9434,411031,1997-08-26,RSF,122,0,0
9435,411031,1997-08-26,RSF,198,0,0
9436,411031,1997-08-26,RSF,125,0,0
9437,411031,1997-08-26,RSF,145,0,0
9438,411031,1997-08-26,RSF,140,0,0
9439,411031,1997-08-26,RSF,139,0,0
9440,411031,1997-08-26,RSF,139,0,0
9441,411031,1997-08-26,RSF,189,0,0
9442,411031,1997-08-26,RSF,150,0,0
9443,411031,1997-08-26,RSF,112,0,0
9444,411031,1997-08-26,RSF,149,0,0
9445,411031,1997-08-26,RSF,140,0,0
9446,411031,1997-08-26,RSF,120,0,0
9447,411031,1997-08-26,RSF,125,0,0
9448,411031,1997-08-26,RSF,162,0,0
9449,411031,1997-08-26,RSF,156,0,0
9450,411031,1997-08-26,RSF,114,0,0
9451,411031,1997-08-26,RSF,79,0,0
9452,411031,1997-08-26,RSF,172,0,0
9453,411031,1997-08-26,RSF,129,0,0
9454,411031,1997-08-26,RSF,166,0,0
9455,411031,1997-08-26,RSF,124,0,0
9456,411031,1997-08-26,RSF,161,0,0
9457,411031,1997-08-26,RSF,144,0,0
9458,411031,1997-08-26,RSF,187,0,0
9459,411031,1997-08-26,RSF,146,0,0
9460,411031,1997-08-26,RSF,82,0,0
9461,411031,1997-08-26,RSF,130,0,0
9462,411031,1997-08-26,RSF,129,0,0
9463,411031,1997-08-26,RSF,162,0,0
9464,411031,1997-08-26,RSF,139,0,0
9465,411031,1997-08-26,RSF,142,0,0
9466,411031,1997-08-26,RSF,130,0,0
9467,411031,1997-08-26,RSF,186,0,0
9468,411031,1997-08-26,RSF,150,0,0
9469,411031,1997-08-26,RSF,162,0,0
9470,411031,1997-08-26,RSF,153,0,0
9471,411031,1997-08-26,RSF,85,0,0
9472,411031,1997-08-26,RSF,96,0,0
9473,411031,1997-08-26,RSF,88,0,0
9474,411031,1997-08-26,RSF,126,0,0
9475,411031,1997-08-26,RSF,155,0,0
9476,411031,1997-08-26,RSF,165,0,0
9477,411031,1997-08-26,RSF,135,0,0
9478,411031,1997-08-26,RSF,95,0,0
9479,411031,1997-08-26,RSF,84,0,0
9480,411031,1997-08-26,RSF,45,0,0
9481,411031,1997-08-26,RSF,80,0,0
9482,411031,1997-08-26,WM,107,0,0
9483,411031,1997-08-26,WM,129,0,0
9484,411031,1997-08-26,WM,105,0,0
9485,411061,1997-08-26,BG,84,0,0
9486,411061,1997-08-26,BG,95,0,0
9487,411061,1997-08-26,BG,135,0,0
9488,411061,1997-08-26,BG,147,0,0
9489,411061,1997-08-26,BG,160,0,0
9490,411061,1997-08-26,BG,134,0,0
9491,411061,1997-08-26,BG,93,0,0
9492,411061,1997-08-26,BG,92,0,0
9493,411061,1997-08-26,BG,137,0,0
9494,411061,1997-08-26,BG,128,0,0
9495,411061,1997-08-26,BG,129,0,0
9496,411061,1997-08-26,BG,123,0,0
9497,411061,1997-08-26,BG,42,0,0
9498,411061,1997-08-26,LMB,61,0,0
9499,411061,1997-08-26,LMB,63,0,0
9500,411061,1997-08-26,LMB,70,0,0
9501,411061,1997-08-26,LMB,88,0,0
9502,411061,1997-08-26,LMB,91,0,0
9503,411061,1997-08-26,LMB,70,0,0
9504,411061,1997-08-26,LMB,66,0,0
9505,411061,1997-08-26,LMB,115,0,0
9506,411061,1997-08-26,LMB,113,0,0
9507,411061,1997-08-26,LMB,126,0,0
9508,411061,1997-08-26,LMB,72,0,0
9509,411061,1997-08-26,LMB,64,0,0
9510,411061,1997-08-26,LMB,62,0,0
9511,411061,1997-08-26,LMB,169,0,0
9512,411061,1997-08-26,LMB,71,0,0
9513,411061,1997-08-26,LMB,74,0,0
9514,411061,1997-08-26,LMB,68,0,0
9515,411061,1997-08-26,LMB,73,0,0
9516,411061,1997-08-26,LMB,94,0,0
9517,411061,1997-08-26,LMB,68,0,0
9518,411061,1997-08-26,LMB,69,0,0
9519,411061,1997-08-26,LMB,62,0,0
9520,411061,1997-08-26,LMB,68,0,0
9521,411061,1997-08-26,LMB,66,0,0
9522,411061,1997-08-26,LMB,162,0,0
9523,411061,1997-08-26,LMB,113,0,0
9524,411061,1997-08-26,LMB,61,0,0
9525,411061,1997-08-26,LMB,73,0,0
9526,411061,1997-08-26,LMB,60,0,0
9527,411061,1997-08-26,LMB,73,0,0
9528,411061,1997-08-26,LMB,192,0,0
9529,411061,1997-08-26,LMB,269,0,0
9530,411061,1997-08-26,LMB,71,0,0
9531,411061,1997-08-26,LMB,70,0,0
9532,411061,1997-08-26,LMB,228,0,0
9533,411061,1997-08-26,LMB,87,0,0
9534,411061,1997-08-26,LMB,67,0,0
9535,411061,1997-08-26,LMB,59,0,0
9536,411061,1997-08-26,LMB,78,0,0
9537,411061,1997-08-26,LMB,68,0,0
9538,411061,1997-08-26,LMB,62,0,0
9539,411061,1997-08-26,LMB,284,0,0
9540,411061,1997-08-26,LMB,63,0,0
9541,411061,1997-08-26,LMB,63,0,0
9542,411061,1997-08-26,LMB,103,0,0
9543,411061,1997-08-26,RSF,144,0,0
9544,411061,1997-08-26,RSF,100,0,0
9545,411061,1997-08-26,RSF,124,0,0
9546,411061,1997-08-26,RSF,132,0,0
9547,411061,1997-08-26,RSF,83,0,0
9548,411061,1997-08-26,RSF,149,0,0
9549,411061,1997-08-26,RSF,98,0,0
9550,411061,1997-08-26,RSF,128,0,0
9551,411061,1997-08-26,RSF,136,0,0
9552,411061,1997-08-26,RSF,104,0,0
9553,411061,1997-08-26,RSF,97,0,0
9554,411061,1997-08-26,RSF,127,0,0
9555,411061,1997-08-26,RSF,90,0,0
9556,411061,1997-08-26,RSF,58,0,0
9557,411061,1997-08-26,RSF,170,0,0
9558,411061,1997-08-26,RSF,153,0,0
9559,411061,1997-08-26,RSF,139,0,0
9560,411061,1997-08-26,RSF,77,0,0
9561,411061,1997-08-26,RSF,139,0,0
9562,411061,1997-08-26,RSF,81,0,0
9563,411061,1997-08-26,RSF,90,0,0
9564,411061,1997-08-26,RSF,154,0,0
9565,411061,1997-08-26,RSF,165,0,0
9566,411061,1997-08-26,RSF,100,0,0
9567,411061,1997-08-26,RSF,126,0,0
9568,411061,1997-08-26,RSF,162,0,0
9569,411061,1997-08-26,RSF,104,0,0
9570,411061,1997-08-26,RSF,145,0,0
9571,411061,1997-08-26,RSF,143,0,0
9572,411061,1997-08-26,RSF,126,0,0
9573,411061,1997-08-26,RSF,124,0,0
9574,411061,1997-08-26,RSF,146,0,0
9575,411061,1997-08-26,RSF,207,0,0
9576,411061,1997-08-26,RSF,145,0,0
9577,411061,1997-08-26,GSH,185,0,0
9578,411061,1997-08-26,WM,105,0,0
9579,411061,1997-08-26,AS,64,0,0
9580,411061,1997-08-26,AS,61,0,0
9581,411061,1997-08-26,YFG,94,0,0
9582,411061,1997-08-26,PSC,94,0,0
9583,411061,1997-08-26,PSC,98,0,0
9584,411061,1997-08-26,PSC,84,0,0
9585,411061,1997-08-26,PSC,102,0,0
9586,118631,1997-08-26,BG,128,0,0
9587,118631,1997-08-26,BG,126,0,0
9588,118631,1997-08-26,BG,142,0,0
9589,118631,1997-08-26,BG,115,0,0
9590,118631,1997-08-26,BG,131,0,0
9591,118631,1997-08-26,BG,102,0,0
9592,118631,1997-08-26,BG,116,0,0
9593,118631,1997-08-26,BG,135,0,0
9594,118631,1997-08-26,BG,106,0,0
9595,118631,1997-08-26,BG,115,0,0
9596,118631,1997-08-26,BG,120,0,0
9597,118631,1997-08-26,BG,119,0,0
9598,118631,1997-08-26,BG,123,0,0
9599,118631,1997-08-26,BG,120,0,0
9600,118631,1997-08-26,BG,126,0,0
9601,118631,1997-08-26,BG,103,0,0
9602,118631,1997-08-26,BG,85,0,0
9603,118631,1997-08-26,BG,130,0,0
9604,118631,1997-08-26,BG,116,0,0
9605,118631,1997-08-26,BG,119,0,0
9606,118631,1997-08-26,BG,100,0,0
9607,118631,1997-08-26,BG,100,0,0
9608,118631,1997-08-26,BG,121,0,0
9609,118631,1997-08-26,BG,112,0,0
9610,118631,1997-08-26,BG,120,0,0
9611,118631,1997-08-26,BG,157,0,0
9612,118631,1997-08-26,BG,99,0,0
9613,118631,1997-08-26,BG,112,0,0
9614,118631,1997-08-26,BG,101,0,0
9615,118631,1997-08-26,BG,106,0,0
9616,118631,1997-08-26,BG,107,0,0
9617,118631,1997-08-26,BG,98,0,0
9618,118631,1997-08-26,BG,115,0,0
9619,118631,1997-08-26,BG,119,0,0
9620,118631,1997-08-26,BG,116,0,0
9621,118631,1997-08-26,BG,63,0,0
9622,118631,1997-08-26,LMB,230,0,0
9623,118631,1997-08-26,LMB,78,0,0
9624,118631,1997-08-26,LMB,82,0,0
9625,118631,1997-08-26,LMB,62,0,0
9626,118631,1997-08-26,LMB,131,0,0
9627,118631,1997-08-26,LMB,53,0,0
9628,118631,1997-08-26,LMB,62,0,0
9629,118631,1997-08-26,LMB,222,0,0
9630,118631,1997-08-26,LMB,151,0,0
9631,118631,1997-08-26,LMB,67,0,0
9632,118631,1997-08-26,LMB,65,0,0
9633,118631,1997-08-26,LMB,170,0,0
9634,118631,1997-08-26,LMB,58,0,0
9635,118631,1997-08-26,LMB,259,0,0
9636,118631,1997-08-26,LMB,99,0,0
9637,118631,1997-08-26,LMB,76,0,0
9638,118631,1997-08-26,LMB,160,0,0
9639,118631,1997-08-26,LMB,56,0,0
9640,118631,1997-08-26,LMB,59,0,0
9641,118631,1997-08-26,LMB,56,0,0
9642,118631,1997-08-26,LMB,70,0,0
9643,118631,1997-08-26,LMB,80,0,0
9644,118631,1997-08-26,LMB,60,0,0
9645,118631,1997-08-26,LMB,270,0,0
9646,118631,1997-08-26,LMB,295,0,0
9647,118631,1997-08-26,LMB,490,0,0
9648,118631,1997-08-26,LMB,420,0,0
9649,118631,1997-08-26,LMB,301,0,0
9650,118631,1997-08-26,LMB,335,0,0
9651,118631,1997-08-26,LMB,306,0,0
9652,118631,1997-08-26,LMB,319,0,0
9653,118631,1997-08-26,LMB,368,0,0
9654,118631,1997-08-26,LMB,339,0,0
9655,118631,1997-08-26,LMB,291,0,0
9656,118631,1997-08-26,RSF,154,0,0
9657,118631,1997-08-26,RSF,175,0,0
9658,118631,1997-08-26,RSF,140,0,0
9659,118631,1997-08-26,RSF,164,0,0
9660,118631,1997-08-26,RSF,134,0,0
9661,118631,1997-08-26,RSF,146,0,0
9662,118631,1997-08-26,RSF,138,0,0
9663,118631,1997-08-26,RSF,145,0,0
9664,118631,1997-08-26,RSF,154,0,0
9665,118631,1997-08-26,RSF,180,0,0
9666,118631,1997-08-26,RSF,179,0,0
9667,118631,1997-08-26,RSF,158,0,0
9668,118631,1997-08-26,RSF,219,0,0
9669,118631,1997-08-26,RSF,113,0,0
9670,118631,1997-08-26,RSF,37,0,0
9671,118631,1997-08-26,WC,545,0,0
9672,118631,1997-08-26,BB,295,0,0
9673,118631,1997-08-26,BB,290,0,0
9674,118631,1997-08-26,BB,260,0,0
9675,118631,1997-08-26,WM,105,0,0
9676,118631,1997-08-26,WM,85,0,0
9677,118631,1997-08-26,WM,91,0,0
9678,118631,1997-08-26,GSH,69,0,0
9679,118631,1997-08-26,AS,70,0,0
9680,118631,1997-08-26,AS,69,0,0
9681,118631,1997-08-26,AS,68,0,0
9682,118631,1997-08-26,CP,510,0,0
9683,118631,1997-08-26,CP,445,0,0
9684,118631,1997-08-26,CP,489,0,0
9685,118661,1997-08-26,BG,122,0,0
9686,118661,1997-08-26,BG,37,0,0
9687,118661,1997-08-26,BG,130,0,0
9688,118661,1997-08-26,BG,110,0,0
9689,118661,1997-08-26,BG,104,0,0
9690,118661,1997-08-26,BG,96,0,0
9691,118661,1997-08-26,BG,61,0,0
9692,118661,1997-08-26,BG,114,0,0
9693,118661,1997-08-26,BG,91,0,0
9694,118661,1997-08-26,BG,74,0,0
9695,118661,1997-08-26,BG,122,0,0
